Sample_ID,Country,Collection_year,Host_species,Age_group,Host_status,Lineage,cps.final,ST,adhP,pheS,atr,glnA,sdhA,glcK,tkt,aac(6')-aph(2''),ant(6-Ia),aph(3'-III),aadE,cat(pc194),catQ,ermA,ermB,ermT,lnuB,lnuC,lsaC,lsaE,mefA,msrD,tetB,tetL,tetM,tetW,tetO,tetS,alp1,alp2/3,alpha,hvgA,PI1,PI2A1,PI2A2,PI2B,rib,srr1,srr2
ERR1741820,United Kingdom,2014,human,infant,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
ERR1741950,United Kingdom,2014,human,infant,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
ERR4292060,United Kingdom,NA,human,NA,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR1213212,Canada,2010,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR1213214,Canada,2010,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR1213215,Canada,2010,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR1213218,Canada,2010,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR1213220,Canada,2010,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR1213224,Canada,2011,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR1213236,Canada,2012,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR1213238,Canada,2012,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR1213240,Canada,2012,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR1213241,Canada,2012,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR1213242,Canada,2012,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR2062056,Canada,2011,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR2062125,Canada,2010,human,adult,invasive disease,13,IV,1765,5,25,4,3,167,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR2068027,Canada,2013,human,adult,invasive disease,13,IV,2036,371,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR2068047,Canada,2013,human,adult,invasive disease,13,IV,2036,371,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR25145147,United States,2019,human,adult,non-invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR4101407,Canada,2010,NA,NA,NA,13,IV,468,5,25,4,3,2,3,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR4101408,Canada,2007,NA,NA,NA,13,IV,468,5,25,4,3,2,3,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR4101409,Canada,2007,NA,NA,NA,13,IV,468,5,25,4,3,2,3,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR4414180,Canada,2014,human,NA,NA,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5061115,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5061116,United States,2015,human,infant,invasive disease,13,IV,468,5,25,4,3,2,3,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,pos
SRR5061159,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5061200,United States,2015,human,adult,invasive disease,13,IV,836,5,25,4,3,17,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5061203,United States,2015,human,adult,invasive disease,13,NT,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,pos
SRR5061353,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5061356,United States,2015,human,adult,invasive disease,13,IV,NF,5,25,259,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5061418,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5061458,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5061472,United States,2015,human,infant,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5061490,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5061539,United States,2015,human,adult,invasive disease,13,IV,1802,5,148,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg
SRR5061548,United States,2015,human,adult,invasive disease,13,IV,859,162,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5061567,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5061601,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5062247,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5062286,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5062290,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5062314,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5062320,United States,2015,human,adult,invasive disease,13,NT,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5062346,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5062403,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5062428,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5062453,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5062474,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5062529,United States,2015,human,adult,invasive disease,13,IV,468,5,25,4,3,2,3,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063285,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063287,United States,2015,human,infant,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,neg
SRR5063340,United States,2015,human,infant,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063341,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg
SRR5063347,United States,2015,human,adult,invasive disease,13,IV,975,5,75,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063395,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063440,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063489,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,neg
SRR5063523,United States,2015,human,infant,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063527,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063554,United States,2012,human,NA,invasive disease,13,IV,468,5,25,4,3,2,3,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063606,United States,2015,human,infant,invasive disease,13,IV,468,5,25,4,3,2,3,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063618,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063726,United States,2015,human,infant,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063750,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,neg
SRR5063768,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063778,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,pos,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063798,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5063802,United States,2015,human,NA,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,neg
SRR5064072,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5064150,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5064308,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5064364,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5064402,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5064454,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5064457,United States,2015,human,adult,invasive disease,13,NT,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5064473,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5064475,United States,2015,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5064525,United States,2015,human,adult,invasive disease,13,IV,468,5,25,4,3,2,3,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR5064531,United States,2015,human,NA,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7281552,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7281700,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7281716,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7281801,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7281819,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7281855,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7281856,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7281870,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7281932,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7281941,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7282015,United States,2016,human,infant,invasive disease,13,IV,468,5,25,4,3,2,3,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7282043,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7282061,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7282257,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7282290,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7282294,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
SRR7282667,United States,2015,human,infant,invasive disease,13,IV,1042,5,25,128,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,neg
SRR7282735,United States,2016,human,adult,invasive disease,13,IV,452,5,25,4,3,2,3,3,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,pos
